,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
FBgn0014857.1,7.33677974752169e-11,-0.345965792340705,0.817,0.854,1.46735594950434e-07,5,FBgn0014857
FBgn0034761.4,1.28962247226906e-10,-0.575062845054389,0.927,0.922,2.57924494453812e-07,5,FBgn0034761
FBgn0015872.5,2.89063817218685e-10,-1.55852775151247,0.908,0.887,5.7812763443737e-07,5,FBgn0015872
FBgn0033438.3,3.02952951603166e-10,-0.562548126752301,0.638,0.596,6.05905903206332e-07,5,FBgn0033438
FBgn0030796.4,4.10676999286656e-10,-0.648596634503988,0.842,0.821,8.21353998573311e-07,5,FBgn0030796
FBgn0024321.3,4.1515184097113e-10,-0.305093169891052,0.792,0.619,8.30303681942261e-07,5,FBgn0024321
FBgn0038682.5,5.51706824689046e-10,-1.77511022633905,0.916,0.899,1.10341364937809e-06,5,FBgn0038682
FBgn0028984.4,9.72631549390324e-10,-0.55147028864722,0.886,0.833,1.94526309878065e-06,5,FBgn0028984
FBgn0004876,3.06699231966855e-09,0.281401560713832,0.629,0.607,6.1339846393371e-06,5,FBgn0004876
FBgn0037386.5,3.45515766049313e-09,-1.03649699240161,0.991,0.977,6.91031532098626e-06,5,FBgn0037386
FBgn0085354.3,6.23867516269741e-09,-0.282738699166908,0.686,0.658,1.24773503253948e-05,5,FBgn0085354
FBgn0051729.4,6.42124334933294e-09,-0.93859840845936,0.815,0.758,1.28424866986659e-05,5,FBgn0051729
FBgn0261565.4,7.764182755601e-09,-0.537836691693802,0.577,0.594,1.5528365511202e-05,5,FBgn0261565
FBgn0038826.4,1.07755136925266e-08,-0.436480297677015,0.774,0.79,2.15510273850531e-05,5,FBgn0038826
FBgn0051769.3,1.58837610521387e-08,-0.365990747527449,0.692,0.641,3.17675221042773e-05,5,FBgn0051769
FBgn0032318.5,2.04077627192171e-08,-0.800771038993756,0.695,0.732,4.08155254384343e-05,5,FBgn0032318
FBgn0031037.2,3.36053150576982e-08,-0.320276333252707,0.681,0.659,6.72106301153964e-05,5,FBgn0031037
FBgn0011817.2,3.39104573082075e-08,-0.309702547310103,0.733,0.704,6.78209146164149e-05,5,FBgn0011817
FBgn0262563.3,8.12505850885485e-08,-0.325157204900504,0.77,0.707,0.000162501170177097,5,FBgn0262563
FBgn0033188.4,9.25097378500903e-08,-0.452128680679392,0.857,0.778,0.000185019475700181,5,FBgn0033188
FBgn0266719.4,1.09504231589819e-06,-0.448000705756158,0.821,0.726,0.00219008463179639,5,FBgn0266719
FBgn0283712.3,1.22755102144102e-06,-0.373666069660888,0.769,0.663,0.00245510204288204,5,FBgn0283712
FBgn0263346.5,1.23669883008926e-06,-0.559368674757759,0.71,0.686,0.00247339766017851,5,FBgn0263346
FBgn0033032.3,2.41075787316523e-06,-0.26048679151326,0.773,0.66,0.00482151574633045,5,FBgn0033032
FBgn0030412.3,3.58353525153896e-06,-0.575112741385588,0.778,0.726,0.00716707050307793,5,FBgn0030412
FBgn0263077.5,3.62455612918319e-06,-0.589530551888474,0.811,0.781,0.00724911225836638,5,FBgn0263077
FBgn0001624.4,4.16122438449956e-06,-0.478635142816352,0.68,0.67,0.00832244876899912,5,FBgn0001624
FBgn0086355.4,4.56103372385782e-06,-0.717416734989738,0.782,0.73,0.00912206744771563,5,FBgn0086355
FBgn0050115.5,7.3078684179405e-06,-0.524949471741626,0.638,0.65,0.014615736835881,5,FBgn0050115
FBgn0033033.4,8.08599253778988e-06,-0.621959047000551,0.844,0.744,0.0161719850755798,5,FBgn0033033
FBgn0029932.5,9.36108710875296e-06,-1.01077828087098,0.806,0.778,0.0187221742175059,5,FBgn0029932
FBgn0045823.4,1.53997258284498e-05,-0.346279217222973,0.91,0.923,0.0307994516568995,5,FBgn0045823
FBgn0027657.4,5.04206319823207e-05,-0.591373370051277,0.86,0.803,0.100841263964641,5,FBgn0027657
FBgn0026721.4,8.14873440310588e-05,-0.300273043519085,0.772,0.859,0.162974688062118,5,FBgn0026721
FBgn0051337.3,9.92266407654452e-05,-0.326110660651255,0.852,0.86,0.19845328153089,5,FBgn0051337
FBgn0002773.3,0.00011204839183809,-0.295031645355076,0.685,0.624,0.224096783676179,5,FBgn0002773
FBgn0031307.5,0.000204993252275226,-0.660807869112075,0.827,0.815,0.409986504550452,5,FBgn0031307
FBgn0032400.3,0.00021851194494089,-0.347694344332873,0.798,0.815,0.43702388988178,5,FBgn0032400
FBgn0003525.5,0.000350472890138654,-0.315263114945976,0.761,0.681,0.700945780277308,5,FBgn0003525
FBgn0261385.3,0.000433708783717507,-0.261716901107998,0.789,0.699,0.867417567435015,5,FBgn0261385
FBgn0261800.4,0.000472632311278705,-0.335983877831509,0.786,0.838,0.94526462255741,5,FBgn0261800
FBgn0085442.4,0.00050320274265101,-0.415990872596882,0.804,0.68,1,5,FBgn0085442
FBgn0085390.4,0.000629187542566715,-0.352225065285346,0.803,0.682,1,5,FBgn0085390
FBgn0085452.5,0.000775486283608757,-0.333464355053064,0.853,0.851,1,5,FBgn0085452
FBgn0037465.4,0.00198998456069822,-0.286076379587328,0.792,0.671,1,5,FBgn0037465
FBgn0263380.4,0.00202827005018161,-0.99304368927788,0.945,0.904,1,5,FBgn0263380
FBgn0035964.4,0.00208470776975864,-0.376110291164342,0.843,0.769,1,5,FBgn0035964
FBgn0032499.5,0.00215134128141752,-0.400656170831894,0.795,0.751,1,5,FBgn0032499
FBgn0001092.4,0.00408143411500574,-0.86230359430339,0.939,0.898,1,5,FBgn0001092
FBgn0264894.3,0.00578900137912911,-0.3234822786346,0.796,0.728,1,5,FBgn0264894
FBgn0033724.5,0.00870485461504389,-0.301706679713886,0.966,0.949,1,5,FBgn0033724
FBgn0014865.6,2.62238706021773e-214,5.08127979387102,0.935,0.811,5.24477412043546e-211,6,FBgn0014865
FBgn0262881.4,2.80270050895984e-195,3.08514473359223,0.978,0.871,5.60540101791968e-192,6,FBgn0262881
FBgn0283461.3,3.12059137488254e-170,3.11416356427826,0.867,0.646,6.24118274976507e-167,6,FBgn0283461
FBgn0000279.5,1.4409972875296e-147,3.13270745452528,0.903,0.818,2.88199457505919e-144,6,FBgn0000279
FBgn0038530.6,3.56858393120034e-145,3.51744672206283,0.844,0.795,7.13716786240068e-142,6,FBgn0038530
FBgn0010388.2,2.5632014278341e-140,3.55294556487252,0.857,0.821,5.12640285566819e-137,6,FBgn0010388
FBgn0000276.2,2.0734117774717e-125,3.11624870889813,0.824,0.71,4.1468235549434e-122,6,FBgn0000276
FBgn0266569.5,8.54404614157903e-124,2.40821022062549,0.889,0.77,1.70880922831581e-120,6,FBgn0266569
FBgn0000277.3,1.16023296259717e-111,2.72464715997414,0.838,0.764,2.32046592519435e-108,6,FBgn0000277
FBgn0033724.6,3.71585886517927e-102,1.1343542723712,0.988,0.949,7.43171773035855e-99,6,FBgn0033724
FBgn0262794.6,3.47711980961079e-101,2.27717847586197,0.865,0.746,6.95423961922159e-98,6,FBgn0262794
FBgn0000278.2,2.35531254745698e-99,2.2543584458184,0.8,0.731,4.71062509491397e-96,6,FBgn0000278
FBgn0037906,2.75794258400885e-73,1.95660488575903,0.766,0.749,5.51588516801771e-70,6,FBgn0037906
FBgn0029167.6,2.17383876669939e-69,0.850855728830338,0.984,0.953,4.34767753339878e-66,6,FBgn0029167
FBgn0034761.5,2.89419765591822e-67,0.962099817367941,0.939,0.922,5.78839531183644e-64,6,FBgn0034761
FBgn0029147.4,4.13833024498745e-61,0.961904588035163,0.972,0.931,8.27666048997491e-58,6,FBgn0029147
FBgn0037477.5,1.39888385588269e-59,-1.84813786699011,0.806,0.917,2.79776771176539e-56,6,FBgn0037477
FBgn0261989.5,6.06136095599115e-54,1.54104023268842,0.822,0.781,1.21227219119823e-50,6,FBgn0261989
FBgn0003475,7.36697383188316e-53,0.905967849635023,0.768,0.718,1.47339476637663e-49,6,FBgn0003475
FBgn0045823.5,1.45037186107924e-52,0.776828054037581,0.968,0.922,2.90074372215848e-49,6,FBgn0045823
FBgn0013763.6,2.37799120147862e-52,0.790388835679986,0.978,0.927,4.75598240295724e-49,6,FBgn0013763
FBgn0259896.4,1.50874611085948e-51,0.825049648152345,0.927,0.856,3.01749222171896e-48,6,FBgn0259896
FBgn0015221.4,1.84887817322905e-51,1.07892437170583,0.933,0.885,3.69775634645809e-48,6,FBgn0015221
FBgn0261628.4,4.38079128604424e-49,0.855460678135893,0.887,0.821,8.76158257208847e-46,6,FBgn0261628
FBgn0033949.3,3.27397788308691e-48,1.04412849298466,0.883,0.807,6.54795576617383e-45,6,FBgn0033949
FBgn0265375.5,6.87219438027226e-46,-1.46127486587823,0.798,0.898,1.37443887605445e-42,6,FBgn0265375
FBgn0035542,2.75814617050616e-42,0.264685657444143,0.776,0.741,5.51629234101233e-39,6,FBgn0035542
FBgn0040099.5,8.99767529760774e-38,0.797783498235176,0.952,0.916,1.79953505952155e-34,6,FBgn0040099
FBgn0261800.5,1.09742109433073e-34,0.567370287594817,0.919,0.835,2.19484218866147e-31,6,FBgn0261800
FBgn0036262.5,1.37074096700032e-33,0.898041457965689,0.737,0.739,2.74148193400064e-30,6,FBgn0036262
FBgn0014163.5,6.30202563316029e-33,0.660024400696061,0.873,0.819,1.26040512663206e-29,6,FBgn0014163
FBgn0033153.4,2.77501169147193e-32,0.626870087736908,0.828,0.776,5.55002338294386e-29,6,FBgn0033153
FBgn0265413.6,4.14059614504522e-32,0.545247995703364,0.915,0.898,8.28119229009043e-29,6,FBgn0265413
FBgn0003886.5,5.52360094344369e-31,-1.38511512390916,0.99,0.993,1.10472018868874e-27,6,FBgn0003886
FBgn0002719.6,6.08637984590486e-30,0.379092398510614,0.808,0.749,1.21727596918097e-26,6,FBgn0002719
FBgn0041087.5,3.61471589078718e-29,-1.49824134502205,0.782,0.895,7.22943178157436e-26,6,FBgn0041087
FBgn0015924.3,1.96369820806414e-27,0.609617979970164,0.828,0.776,3.92739641612828e-24,6,FBgn0015924
FBgn0027066.5,2.16402020082376e-27,-1.08768769149223,0.869,0.946,4.32804040164753e-24,6,FBgn0027066
FBgn0039714.2,2.3128546025689e-27,0.825491191097411,0.683,0.64,4.62570920513781e-24,6,FBgn0039714
FBgn0243514.5,2.39565964195528e-27,0.526765960039302,0.879,0.85,4.79131928391055e-24,6,FBgn0243514
FBgn0034720.3,6.9083950644976e-27,-0.39962787484777,0.501,0.669,1.38167901289952e-23,6,FBgn0034720
FBgn0003884.5,6.94233668405774e-26,-0.556723758442629,0.988,0.991,1.38846733681155e-22,6,FBgn0003884
