"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","Gene_name"
"FBgn0000308",13.3583135864775,0.0574999004573138,0.0526113581110365,1.18764688667034,0.27580472147928,0.554287158701077,"FBgn0000308",NA
"FBgn0031756",0.00749837421586435,-0.143701207843629,4.14170484914053,-9.58034459586088e-05,1,NA,"FBgn0031756","CG13992"
"FBgn0031791",1.76680044736679,0.10854009685884,0.17844465007092,0.37596766545721,0.539769213498947,0.786846670382268,"FBgn0031791","AANATL2"
"FBgn0015623",0.135086649950223,-0.140100162838778,0.400216366873398,-0.0331665283788425,1,NA,"FBgn0015623",NA
"FBgn0031805",0.0194063620973329,-0.0599718367053525,1.77773898588348,-0.00980459520167187,1,NA,"FBgn0031805","Nepl4"
"FBgn0043854",0.00233158762230329,-0.11823440172337,6.86858237370248,-0.00020526750870431,1,NA,"FBgn0043854","slam"
"FBgn0031811",0.000235567578921084,-0.13615725028615,6.86858248676509,-0.000135082156283772,1,NA,"FBgn0031811","CG13982"
"FBgn0031815",0.0514304202653931,-0.114038907006685,0.803748662204002,-0.00886296250246232,1,NA,"FBgn0031815","frj"
"FBgn0031820",0.0415108825626809,-0.117606487925995,0.943763540680309,0.00577682154221293,0.939414798317033,NA,"FBgn0031820","Daxx"
"FBgn0027496",0.472296060858645,-0.0623604665666126,0.181270954692363,-0.0592526703749172,1,NA,"FBgn0027496","epsilonCOP"
"FBgn0051638",0.0851081531358679,-0.319169143955188,0.58655040359142,0.724743778308039,0.394592258535462,NA,"FBgn0051638","CG31638"
"FBgn0031824",0.0235500893163592,-0.20602414825294,1.59325608637011,0.00974563229135583,0.921360613295398,NA,"FBgn0031824","CG9547"
"FBgn0031822",0.0830227471922412,0.00728286995838535,0.553495136533804,0.0038367440483853,0.950609453253406,NA,"FBgn0031822","Phf5a"
"FBgn0031821",0.00214074785952498,-0.124529263449884,6.868582366596,-0.000264430773555091,1,NA,"FBgn0031821","KFase"
"FBgn0031818",0.12551336662779,0.0560042568562828,0.409220223040853,0.126435214766843,0.722157147590336,NA,"FBgn0031818","CG9536"
"FBgn0031817",0.0109180150091755,-0.138084057169111,3.08336019278088,0.00111356019868936,0.973379493450912,NA,"FBgn0031817","HemK1"
"FBgn0031816",0.00266629286381188,-0.107995970462485,5.47200298019252,-0.000438122460508339,1,NA,"FBgn0031816","Rchy1"
"FBgn0031814",0.0858450390260548,-0.186835862746311,0.578848540195869,0.0934113198736668,0.75988435427269,NA,"FBgn0031814","retm"
"FBgn0011722",0.0764840865296267,-0.000517592240919615,0.669173274313531,-0.000484785548223954,1,NA,"FBgn0011722",NA
"FBgn0031799",0.015943502596033,-0.1766791735574,1.96269223696092,-0.00238875940340222,1,NA,"FBgn0031799",NA
"FBgn0051637",0.0849352714769258,-0.304316073775765,0.620069714887105,0.402463560125625,0.525819706684877,NA,"FBgn0051637",NA
"FBgn0031830",0.830771967014966,-0.149079556588787,0.146243938134962,0.773511038328252,0.379133071340098,0.657658204754751,"FBgn0031830","COX5B"
"FBgn0031831",0.00520671771698694,-0.0915521821034814,4.46830650116161,-0.0012930808861995,1,NA,"FBgn0031831","COX5BL"
"FBgn0031836",0.067084016727366,-0.208223417382824,0.646796419002341,0.137196268719208,0.711084364471584,NA,"FBgn0031836","CG11050"
"FBgn0031842",0.247085104064121,-0.0592626803560374,0.248666362697368,-0.107013209053093,1,NA,"FBgn0031842",NA
"FBgn0028467",0.255018261992038,-0.214285791066147,0.231910755075166,0.525704125424454,0.468418555072854,NA,"FBgn0028467","CG11070"
"FBgn0031851",0.0136333655153089,-0.106932312518368,2.19110088041721,-0.00484795290708462,1,NA,"FBgn0031851","Aatf"
"FBgn0046704",0.128280549141861,-0.288234196632918,0.405167269094905,0.675316222364927,0.411204247122485,NA,"FBgn0046704","Liprin-alpha"
"FBgn0031853",0.00206474626813381,-0.154887943239602,6.86858243888216,0.000379296239827909,0.984461758164954,NA,"FBgn0031853","TTLL3B"
"FBgn0025777",0.0442868880623318,-0.221913824624443,0.981663778687646,0.0672310336774444,0.795411896804984,NA,"FBgn0025777","homer"
"FBgn0031849",0.00230381512708324,-0.0895132456161992,6.86858239575209,-0.000554640756647018,1,NA,"FBgn0031849","CG11327"
"FBgn0028703",0.0821844130609306,-0.113509841754377,0.633115113926788,0.0450482524706786,0.831915327243833,NA,"FBgn0028703","Nhe3"
"FBgn0031848",0.00294380645722111,-0.126797062666141,6.71844875000231,-0.000648369527851855,1,NA,"FBgn0031848","Nse1"
"FBgn0000351",0.000529328911857393,-0.120866280167118,6.86858247294809,-0.000331965703761483,1,NA,"FBgn0000351","cort"
"FBgn0028990",0.0637333216416969,-0.0838592979884984,0.721822015416436,-0.0362631930142925,1,NA,"FBgn0028990","Spn27A"
"FBgn0051633",0.00989440076868987,-0.0464786545944431,2.56272783871926,-0.00285462609593878,1,NA,"FBgn0051633",NA
"FBgn0051635",0.0659040596476202,-0.0028562995121235,0.744346806919633,-0.00219657163052034,1,NA,"FBgn0051635",NA
"FBgn0031834",0.065013279496409,-0.205516513362902,0.66822979934186,0.0997085427557067,0.752179674824182,NA,"FBgn0031834","CG13766"
"FBgn0031832",0.0317381480684996,-0.0159435490862802,1.22529174681314,-0.00566290381937051,1,NA,"FBgn0031832","CG9596"
"FBgn0031860",0.000149575836697046,-0.136157250286149,6.86858248676503,-0.000184354650205165,1,NA,"FBgn0031860","CG11236"
"FBgn0017551",0.023123319301883,-0.0180420053445852,1.45805511139995,-0.00385789981055495,1,NA,"FBgn0017551","Rca1"
"FBgn0031868",0.0340141142693069,-0.191973683970984,1.16905205358767,0.012511218289319,0.91093952130751,NA,"FBgn0031868",NA
"FBgn0004838",2.72924535237486,0.0155106232296479,0.0801081061564825,0.0375323765765643,0.846385150574693,0.939090269885809,"FBgn0004838",NA
"FBgn0020616",0.028344695516008,-0.132501404435419,1.44577621040407,-0.00215734583969152,1,NA,"FBgn0020616","SA"
"FBgn0031875",0.00777400959691892,-0.131009351776594,3.09199952422208,-0.000941024815062974,1,NA,"FBgn0031875","CG3430"
"FBgn0031877",0.00570554775839574,-0.119024658452529,3.51847454601926,-0.00162626888686646,1,NA,"FBgn0031877","Hmgcl"
"FBgn0021944",0.239904687210202,-0.102209274783147,0.249819965486789,0.0112959263979064,0.91535837793801,NA,"FBgn0021944","Coprox"
"FBgn0016978",0.0619459828607722,-0.205201304324607,0.762832039578529,0.0942145565745705,0.758886074940583,NA,"FBgn0016978","snRNP-U1-70K"
"FBgn0031878",0.0208899071568683,-0.143595892989401,1.79304728084492,-0.0120041295391502,1,NA,"FBgn0031878","sip2"
"FBgn0031876",0.00818648033540392,-0.137057156389391,3.15601358560195,-1.73669762375539e-05,1,NA,"FBgn0031876","Atac1"
"FBgn0031874",0.00757668310576586,-0.0788438621135482,3.17538435901959,-0.002133941525301,1,NA,"FBgn0031874","CG13775"
"FBgn0031873",0.00816673293352513,-0.183449827134404,3.00846326711611,0.00607346126713537,0.937881814580162,NA,"FBgn0031873","Gas41"
"FBgn0031872",0.00806411912769029,-0.20118799741722,3.84542244942684,0.00301753846042629,0.956192537710264,NA,"FBgn0031872","ihog"
"FBgn0031871",0.0637142168897476,-0.129209268942521,0.724924307863674,-0.0051406011148174,1,NA,"FBgn0031871","Fgop2"
"FBgn0031869",0.00166617681670845,-0.124115862534227,6.86858241658381,-0.000252375470196853,1,NA,"FBgn0031869","CG18304"
"FBgn0028554",0.156440482926525,-0.10160489491043,0.343223496107149,0.0112127897850769,0.915669262331526,NA,"FBgn0028554","x16"
"FBgn0026196",0.071421767578011,-0.0108992140355453,0.710997856743726,-0.00497763505518378,1,NA,"FBgn0026196","nop5"
"FBgn0052829",0.00187740005251541,-0.141891244906529,6.8685823982315,0.000134953291777151,0.990731231515259,NA,"FBgn0052829","CG32829"
"FBgn0011737",0.047676451689332,-0.104435222254193,0.984623730268259,-0.0351987120507147,1,NA,"FBgn0011737",NA
"FBgn0042092",0.00876503637504481,-0.128407551856175,3.06378423051359,-0.00122944264899161,1,NA,"FBgn0042092","CG13773"
"FBgn0042189",0.00577353707663867,-0.0831870957008816,4.25828790973506,-0.00142790640336443,1,NA,"FBgn0042189","CG17376"
"FBgn0015776",0.389740228931388,-0.0611436661626371,0.193016206345974,-0.0877890127349019,1,NA,"FBgn0015776","nrv1"
"FBgn0003046",0,NA,NA,NA,NA,NA,"FBgn0003046","Pcp"
"FBgn0031881",0.0365991212311621,-0.191028381600725,1.10135938642095,0.0204693025643792,0.886234131334529,NA,"FBgn0031881","MME1"
"FBgn0031885",0.0790472163629486,-0.0483733460938729,0.646316270793375,-0.0196100433258835,1,NA,"FBgn0031885","Mnn1"
"FBgn0031893",0.073441284622251,-0.126537578122304,0.614804440912947,0.0301196504278778,0.862219021254421,NA,"FBgn0031893","MICU1"
"FBgn0051909",0.0031315154744668,-0.118446597704692,6.2804345186034,-0.000133961078802258,1,NA,"FBgn0051909","CG31909"
"FBgn0031897",0.0226414217761144,-0.107952189437611,2.06498770184601,0.00119611928676022,0.972410696483566,NA,"FBgn0031897","CG13784"
"FBgn0031896",0.0382813846544338,-0.0999682877391898,1.13876729165137,-0.0271519874197566,1,NA,"FBgn0031896",NA
"FBgn0031895",0.00681899512100559,-0.0906672674107994,3.12258697789719,-0.00277168338942602,1,NA,"FBgn0031895","CG4497"
"FBgn0031894",0.0114199119001535,-0.139926078420471,2.28530697321528,0.00301077396522942,0.956241618114738,NA,"FBgn0031894","CG4496"
"FBgn0031888",0.0739466524361363,-0.172249937727784,0.792230732728893,0.0686987504818717,0.793240904651105,NA,"FBgn0031888","Pvf2"
"FBgn0031886",0.00208699899322183,-0.126499169666078,6.86858238996185,-0.000288589730203626,1,NA,"FBgn0031886","Nuf2"
"FBgn0051907",0.000178273526295898,-0.11664249571493,6.8685824718922,-0.000280966587791198,1,NA,"FBgn0051907","Mst27D"
"FBgn0031882",0.0522636304497945,-0.201683166324913,0.89097515503254,0.129677562506686,0.718766587609233,NA,"FBgn0031882","Rab30"
"FBgn0051908",0.198902938113663,-0.209506241006474,0.264806298276554,0.401004895291862,0.526570742967759,NA,"FBgn0051908","CG31908"
"FBgn0031905",0.000991177750452714,-0.114998533703936,6.86858244329413,-0.000346066190644478,1,NA,"FBgn0031905","gudu"
"FBgn0031907",0.00106792708350577,-0.117386280898221,6.86858242141745,-0.000304256660172086,1,NA,"FBgn0031907","CG5171"
"FBgn0031908",0.00225630763878286,-0.126613242553525,6.86858239717611,-0.000196508594456191,1,NA,"FBgn0031908",NA
"FBgn0031910",0.0215652409860955,-0.0535915977081499,1.8130266672963,-0.00405926878977425,1,NA,"FBgn0031910",NA
"FBgn0028387",0.0273228691423523,-0.123548666218691,1.37146643949482,-0.0118157957865606,1,NA,"FBgn0028387","chm"
"FBgn0031914",0.0339399064846063,-0.189406164213445,1.31495401951086,-0.00534417772996676,1,NA,"FBgn0031914","CG5973"
"FBgn0011283",0.0131549384920073,-0.1045561984288,2.06764520321812,-0.00580993007133657,1,NA,"FBgn0011283","Obp28a"
"FBgn0025697",0.0195695372254938,-0.114947446353365,1.9416465945267,0.00152797233533875,0.968819202411059,NA,"FBgn0025697","santa-maria"
"FBgn0031913",0.106143046029738,0.111148543334511,0.559855861340757,0.312073419384888,0.576410630750594,NA,"FBgn0031913","CG5958"
"FBgn0031909",0.0351270880225102,-0.184187170405777,1.03973820475743,0.0608961120619824,0.805085164070234,NA,"FBgn0031909","CG5181"
"FBgn0031906",0.00260303197888871,-0.13590780727508,6.43726156273293,-5.14353667711021e-05,1,NA,"FBgn0031906","CG5160"
"FBgn0031904",0.118722547567488,-0.239043981289767,0.460694030274927,0.302491225672838,0.582324844722154,NA,"FBgn0031904","CG5149"
"FBgn0040299",0.761770973296746,-0.286128621049769,0.142518517290056,2.79186995457258,0.0947436103032837,NA,"FBgn0040299","Myo28B1"
"FBgn0031941",0.00260842430122911,-0.150651508559238,6.8339693819184,0.000192253965423106,0.988937232147249,NA,"FBgn0031941","ATPsynGL"
"FBgn0003961",0.000989753908784485,-0.128339646963514,6.86858241763964,-0.000247895929405217,1,NA,"FBgn0003961","Uro"
"FBgn0031947",0.0703848255112909,-0.077741423589495,0.671496424661436,-0.0190486923979734,1,NA,"FBgn0031947","CG7154"
"FBgn0031951",0.0618544372864963,-0.0846180699587125,0.710308679356625,-0.0264595668872971,1,NA,"FBgn0031951","r2d2"
"FBgn0031952",0.230531718395239,-0.45399984820104,0.258364509663516,3.76037469885705,0.0524808167541719,NA,"FBgn0031952","cdc14"
"FBgn0031950",0.170592603353693,-0.388261494595191,0.31835328508237,1.71896361164318,0.189826505564646,NA,"FBgn0031950","Herp"
"FBgn0031948",0.0039189193821549,-0.121587848542218,5.00469768163398,-0.000646844849569561,1,NA,"FBgn0031948","CG7149"
"FBgn0031939",0.00208044101414479,-0.124649221442965,6.86858240538494,-0.000197799699137136,1,NA,"FBgn0031939","CG13796"
"FBgn0031937",0.0199954677052724,-0.246649687198893,1.7977138776899,0.0350095315211547,0.851575687958976,NA,"FBgn0031937","CG13795"
"FBgn0031936",0.00253063471320203,-0.151123751813088,6.8685823731877,7.00770603856427e-05,0.993320823393187,NA,"FBgn0031936","CG13794"
"FBgn0041182",0.78462071919013,-0.0733678533637002,0.161336000517737,0.0961877405770792,0.756453366236972,NA,"FBgn0041182","Tep2"
"FBgn0031929",0.00245834852481813,-0.118102845371674,6.86858234975081,-0.000374024229046199,1,NA,"FBgn0031929","CG18585"
"FBgn0027515",0.0899257059451243,0.00962967800438789,0.528575193589362,0.0145367667639675,0.904032808410472,NA,"FBgn0027515",NA
"FBgn0004177",4.21014780620567,0.0628620274239854,0.0704992016280352,0.790035776666627,0.37408930764065,0.652554663047313,"FBgn0004177","mts"
"FBgn0031968",0.0025901496288404,-0.114662323312665,5.77201350021084,-0.000609287569091066,1,NA,"FBgn0031968","CG7231"
"FBgn0031975",0.00266736127065603,-0.11861415879572,6.81359506220271,-0.000341513756922041,1,NA,"FBgn0031975","Tg"
"FBgn0031977",0.472012010922021,-0.105706554604186,0.178499366230262,0.0930067730978408,0.760388910955192,NA,"FBgn0031977","baf"
"FBgn0044323",0.142723078947185,-0.191128809466583,0.414997700961065,0.114277150331873,0.735326235740988,NA,"FBgn0044323","Cka"
"FBgn0031979",0.0508589363361766,-0.200293547331717,0.886738689418042,0.0767548730984799,0.781744248824862,NA,"FBgn0031979","CCDC53"
"FBgn0031981",0.081389860059433,-0.134950607774076,0.624376377922371,0.00376105478289901,0.951098438707144,NA,"FBgn0031981","Megf8"
"FBgn0010287",0.00588062268592047,-0.168080476017071,4.1029788476566,0.00255118728631487,0.959716555104273,NA,"FBgn0010287","Trf"
"FBgn0013531",0.0297280841536161,-0.140696821540411,1.18366423060841,-0.0121706901863945,1,NA,"FBgn0013531","MED20"
"FBgn0011230",0.406528046320729,-0.234992296915234,0.189072735058401,1.24306251129565,0.264881648515154,NA,"FBgn0011230","poe"
"FBgn0031980",7.41709771161485,-0.0324200963863917,0.0633853549593435,0.260134642749108,0.610027668531253,0.822211680894682,"FBgn0031980","RpL36A"
"FBgn0031974",0.00304987598619207,-0.113132721369957,6.68437895078764,-4.4589150718366e-06,1,NA,"FBgn0031974","CG12560"
"FBgn0031973",0.0408221497450786,-0.200515252329795,1.0837834436476,0.0101256612508678,0.919847082789793,NA,"FBgn0031973","Spn28Dc"
"FBgn0031972",0.087214930347503,-0.0363514689783061,0.569688829950767,-0.0331581699558683,1,NA,"FBgn0031972","Wwox"
"FBgn0031970",0.00217958398576367,-0.117361856960123,6.86858240529025,-0.000266089976662442,1,NA,"FBgn0031970","CG7227"
"FBgn0031969",0.281713523150298,-0.186664293568297,0.220769468963343,0.354093881399876,0.551804781681185,NA,"FBgn0031969","pes"
"FBgn0051902",0.000257128584863055,-0.127593079830167,6.86858246853723,-0.000237579840355551,1,NA,"FBgn0051902","Spn28Da"
"FBgn0031961",0.000531361438349182,-0.123356327921944,6.86858245471966,-0.000258259907113256,1,NA,"FBgn0031961","CG7102"
"FBgn0031957",0.0108446450381712,-0.158350509870903,2.64808071813598,0.000703524054756599,0.978839368865512,NA,"FBgn0031957","TwdlE"
"FBgn0031955",0.000317060090890691,-0.123356327921944,6.86858245471966,-0.000257618708481289,1,NA,"FBgn0031955","CG14535"
"FBgn0020618",5.1588568297869,-0.0427245286978517,0.0694537345716497,0.376668037526542,0.539391862806219,0.786846670382268,"FBgn0020618","Rack1"
"FBgn0031988",0.043172036348083,-0.126042701334716,1.07270955563796,-0.0213464377839045,1,NA,"FBgn0031988","CG8668"
"FBgn0031996",0.0341918905477134,-0.0676633762422513,1.17721164783951,-0.0171498882491505,1,NA,"FBgn0031996","CG8460"
"FBgn0031997",0.0140563178495178,-0.12899428183424,2.18740888411441,0.000177102447878497,0.989382078150095,NA,"FBgn0031997","PGAP5"
"FBgn0031999",0,NA,NA,NA,NA,NA,"FBgn0031999","CG8419"
"FBgn0015299",0.0790604140366585,-0.154523020204439,0.637117763472622,0.0445813227472627,0.832775768104831,NA,"FBgn0015299","Ssb-c31a"
"FBgn0032002",0.00785390130264047,-0.144848540943839,3.16632999495868,0.00112330026757945,0.973263368428374,NA,"FBgn0032002","CG8353"
"FBgn0032003",0.00267358987568109,-0.118443470041233,6.06376833093454,-0.000364600870085496,1,NA,"FBgn0032003","CG8349"
"FBgn0032013",0.0171907352781571,-0.124577879361727,1.95500860869386,0.0027926314587603,0.957855124550136,NA,"FBgn0032013","Scgalpha"
"FBgn0032014",0.0847782754236046,-0.0459547323982972,0.550694186523916,-0.00637970145635336,1,NA,"FBgn0032014","CG7840"
"FBgn0032016",0.0363727407336874,-0.109739045984538,1.11755934739971,-0.0132563990744075,1,NA,"FBgn0032016","Mettl14"
"FBgn0032018",0.0707244071982043,-0.195090039164216,0.624625977856333,0.146029049981507,0.702359396107874,NA,"FBgn0032018","CG7806"
"FBgn0032020",0.116591296717139,-0.16825075159546,0.446135471434713,-0.0209216689727327,1,NA,"FBgn0032020","strat"
"FBgn0032022",0.0127587256830431,-0.120191075836089,2.72575105443824,-0.00221866289552963,1,NA,"FBgn0032022","CG14275"
"FBgn0032024",0.0108099217177654,-0.167558794088868,3.62193636297136,0.00206638556403504,0.96374263891652,NA,"FBgn0032024","CG14273"
"FBgn0032025",0.0787373916385772,0.0557036720881994,0.685820425363406,0.0836608732267905,0.772396274511035,NA,"FBgn0032025","CG7778"
"FBgn0032026",0.234983941728964,-0.276681125153558,0.26591498053055,1.13055347593536,0.287657312272374,NA,"FBgn0032026","CG7627"
"FBgn0032021",0.00106350722798382,-0.13615725028615,6.86858248676509,0.000336209078135141,0.985370804479662,NA,"FBgn0032021","CG7781"
"FBgn0032017",0.00929097107528698,-0.118255208428398,3.28634295985865,-0.000625001271998826,1,NA,"FBgn0032017","CG7810"
"FBgn0032015",0.315224295987387,-0.276821616156874,0.212355188607107,1.58026872447408,0.208721990153669,NA,"FBgn0032015","Ostgamma"
"FBgn0003502",0.0181045063435966,-0.135690861286909,2.15576858524033,0.00585000391947688,0.939032994036791,NA,"FBgn0003502","Btk29A"
"FBgn0032010",0.729730835633383,-0.0416848865043598,0.159760409616807,-0.0589407981833574,1,NA,"FBgn0032010","CG8086"
"FBgn0032006",0.0869708211829482,-0.228455715921816,0.560825787655482,0.0730488367519229,0.786948325382102,NA,"FBgn0032006","Pvr"
"FBgn0032005",1.11897680668904,-0.0882955649031564,0.122585114575893,0.442541930728112,0.505898118456473,0.759315849864036,"FBgn0032005","Snx6"
"FBgn0032004",0.0320337913304318,-0.0651917926866755,1.29498590351516,-0.0169533232656249,1,NA,"FBgn0032004","CG8292"
"FBgn0032000",0.138678728830739,-0.0505054974916682,0.373690174848784,-0.0970062163351031,1,NA,"FBgn0032000","CG8372"
"FBgn0003607",0.122348371344447,-0.0104416463359216,0.409636067464663,-0.0200654452951312,1,NA,"FBgn0003607","Su(var)205"
"FBgn0031998",0.00427237960808911,-0.150234528044719,4.75070023925878,0.000402389367565092,0.983995792087373,NA,"FBgn0031998","SLC5A11"
"FBgn0031992",0.277573970576265,-0.016109221858731,0.229137456935901,-0.0225819994166159,1,NA,"FBgn0031992","Acbp1"
"FBgn0031990",0.387934090176609,-0.122719478087059,0.190899628574838,0.0530928142152334,0.817766369330028,NA,"FBgn0031990","PAPLA1"
"FBgn0031987",0.134240568032259,-0.128443263644395,0.383583712460927,0.0123385655215316,0.911553625288312,NA,"FBgn0031987","CG12375"
"FBgn0031985",0.142515488012982,-0.244923944693038,0.357481327131475,0.386046187182274,0.534385050083185,NA,"FBgn0031985","mon2"
"FBgn0032029",0.000201212425929025,-0.127593079830167,6.86858246853723,-0.00024192750442964,1,NA,"FBgn0032029","CG17292"
"FBgn0032030",0.0546030455949423,-0.142022047793881,0.783365975869873,0.0399101165448883,0.841656425253602,NA,"FBgn0032030","Wdr82"
"FBgn0032032",0.0172958677529357,-0.064280835643466,1.83189598204711,-0.00998762120968877,1,NA,"FBgn0032032","CG17294"
"FBgn0032034",0.0195758498378864,-0.121685796123873,1.67758373724355,-0.00992168744187438,1,NA,"FBgn0032034","Rcd4"
"FBgn0032036",1.0338532793963,-0.437285992101336,0.147779241199056,8.16158097796688,0.00427870568885837,0.0533843511658209,"FBgn0032036","CG13384"
"FBgn0032040",0,NA,NA,NA,NA,NA,"FBgn0032040","CG13386"
"FBgn0051898",0,NA,NA,NA,NA,NA,"FBgn0051898","CG31898"
"FBgn0020497",0.459417445489328,-0.113628513180527,0.177960466715058,0.199020473273777,0.655512656126845,NA,"FBgn0020497",NA
"FBgn0027932",0.979371475390052,0.162674397315427,0.142184194076353,1.48112697106899,0.223598280444907,0.495909043415312,"FBgn0027932",NA
"FBgn0051897",0.00215939301800446,-0.124101256152054,6.86858240336299,-0.000197226811735618,1,NA,"FBgn0051897",NA
"FBgn0032047",0.00452237238539263,-0.106882223246683,4.36660144260856,-0.000876927295905716,1,NA,"FBgn0032047","CG13088"
"FBgn0032052",0.115047439035848,-0.226744154134187,0.467329517470797,0.173377990573044,0.677126965420465,NA,"FBgn0032052","PIG-U"
"FBgn0032054",0.0840705096521939,-0.211692249758158,0.570513197817864,-0.0247314296311743,1,NA,"FBgn0032054","Uba4"
"FBgn0016122",0.0100560843985443,-0.109504567994988,3.03129333016824,-1.22317874229338e-06,1,NA,"FBgn0016122","Acer"
"FBgn0028394",0.119865994612946,-0.139566889325991,0.469996427842344,0.0514450462405875,0.820567595887935,NA,"FBgn0028394","CG17834"
"FBgn0011259",0.0300241639254588,-0.238901017051553,1.25752569684695,0.0487677349344722,0.825221548948097,NA,"FBgn0011259",NA
"FBgn0032053",0.042788837086528,-0.071939164791025,1.07366748948403,-0.0239495325083681,1,NA,"FBgn0032053",NA
"FBgn0032051",0.0270146401641281,-0.12910875169982,1.47648793212314,-0.00455661736998536,1,NA,"FBgn0032051",NA
"FBgn0032050",0.0540267400553618,-0.141236763013254,0.910197087223911,-0.000976086734908677,1,NA,"FBgn0032050","CG13096"
"FBgn0032048",0.00144708611148664,-0.112381317559064,6.86858244194752,-0.000452936296881035,1,NA,"FBgn0032048","Dh31"
"FBgn0026718",0.00228546297360345,-0.146224298751558,6.86858241658284,0.000166157244535725,0.989715393601487,NA,"FBgn0026718","Agpat2"
"FBgn0027490",0.0233862755614418,-0.133921700859076,1.7013376531932,-0.00422477145389166,1,NA,"FBgn0027490",NA
"FBgn0001137",0.00479928446514903,-0.129725081975973,4.50750825626572,-0.00041150521445843,1,NA,"FBgn0001137","grk"
"FBgn0032042",0.10156697237627,-0.247252338351029,0.499362231445328,0.260558664194377,0.609736604611564,NA,"FBgn0032042","CG13398"
"FBgn0014417",0.0084555565307176,-0.0837052909943283,2.807051439727,-0.00212963778420772,1,NA,"FBgn0014417","CG13397"
"FBgn0001084",0.00641543932050309,-0.136634917266044,3.21607833235806,-0.00129016977427909,1,NA,"FBgn0001084","fy"
"FBgn0040959",0.000273486604459653,-0.120866280167118,6.86858247294809,-0.000287265937675585,1,NA,"FBgn0040959",NA
"FBgn0032033",0.020489006322725,-0.0622501602960851,1.60306803463629,-0.00811109262929222,1,NA,"FBgn0032033",NA
"FBgn0032031",0.0213448599526813,-0.131856412399604,1.74872306896177,0.00233618364211452,0.961449991463821,NA,"FBgn0032031",NA
"FBgn0001114",0.407088848669158,-0.312199311085917,0.267556272986615,0.526377010438409,0.468134034891389,NA,"FBgn0001114",NA
"FBgn0032061",0.00542385163982536,-0.108970416263066,4.28605652432955,-0.000553498365491123,1,NA,"FBgn0032061",NA
"FBgn0029123",0.00524093840376824,-0.12876859099375,4.64337600075115,-0.000409901898478893,1,NA,"FBgn0029123",NA
"FBgn0032072",0,NA,NA,NA,NA,NA,"FBgn0032072","CG9483"
"FBgn0003209",0.120344664152566,-0.135902919458695,0.421272383827797,-0.00129088540870725,1,NA,"FBgn0003209","raw"
"FBgn0004914",0.0524353052806062,-0.192892170394585,0.915426624754981,0.0146752599600859,0.903578968971568,NA,"FBgn0004914",NA
"FBgn0032059",0.165345226142879,-0.073667485741544,0.317239899753564,-0.0869713653351027,1,NA,"FBgn0032059",NA
"FBgn0032057",0.000751712121358982,-0.123356327921944,6.86858245471966,-0.000230685390441465,1,NA,"FBgn0032057",NA
"FBgn0032074",0.00195435908450489,-0.119132543519053,6.86858245366388,-0.000344410268802164,1,NA,"FBgn0032074","Tsp29Fa"
"FBgn0032075",0.0147682766408213,-0.147570639178253,6.86858231407443,0.000980852332709503,0.975015487244662,NA,"FBgn0032075",NA
"FBgn0032082",0.00218799431409706,-0.141808111228624,6.86858239887933,3.47656772703431e-06,0.998512300705731,NA,"FBgn0032082","CG18088"
"FBgn0040963",0.00722563980493733,-0.173733672720851,3.35682079869072,0.00544985453484514,0.941151122097766,NA,"FBgn0040963",NA
"FBgn0040964",0.0118131536768116,-0.154141527963265,2.39958308158325,0.00221775490462051,0.962439070329392,NA,"FBgn0040964",NA
"FBgn0015316",0.000779063838286146,-0.141138741070843,6.86858245010078,-9.54741736549636e-05,1,NA,"FBgn0015316","Try29F"
"FBgn0032087",0.000463654620347954,-0.112405743790203,6.86858245807463,-0.000325199154772804,1,NA,"FBgn0032087","CG9568"
"FBgn0032088",0,NA,NA,NA,NA,NA,"FBgn0032088","CG13102"
"FBgn0052982",0.00965200785837043,-0.135828791842516,3.27618002548475,-0.000105300303346212,1,NA,"FBgn0052982",NA
"FBgn0032101",0.209949831173968,-0.0147334416403631,0.25324891406085,-0.0342616657185317,1,NA,"FBgn0032101","CG9586"
"FBgn0013746",0.11404040454567,-0.137407815123946,0.451995954867742,0.0430141809265479,0.835698572773801,NA,"FBgn0013746",NA
"FBgn0011705",0.0357724720632054,-0.027351635538108,1.15824552243265,-0.00822869796661507,1,NA,"FBgn0011705",NA
"FBgn0032084",0.000707608765912948,-0.136157250286149,6.86858248676503,0.000134307517370758,0.99075343342828,NA,"FBgn0032084","CG13101"
"FBgn0032079",0.000787932087574908,-0.134410546073229,6.8685824547191,-0.000136375170569636,1,NA,"FBgn0032079",NA
"FBgn0032078",0.0408322412105875,-0.0618265624287616,1.17733280236223,-0.0225752877536252,1,NA,"FBgn0032078","C1GalTA"
"FBgn0041092",0.361845113941722,0.104275554615058,0.20384590085628,0.702587111947651,0.401915750249351,NA,"FBgn0041092","tai"
"FBgn0010314",0.0115909702476631,-0.146391379489568,2.68928966850446,-0.0037267244347845,1,NA,"FBgn0010314","Cks30A"
"FBgn0026439",0,NA,NA,NA,NA,NA,"FBgn0026439","Eaat1"
"FBgn0032111",0.00264167637467896,-0.0940608061043563,6.42492611663629,-0.000562072871360897,1,NA,"FBgn0032111","CG13110"
"FBgn0012036",0.896894046761364,-0.262181016279043,0.165274784516859,2.29279439266975,0.129975728485506,0.370972645727232,"FBgn0012036","Aldh"
